step,score
50000,-500.0
100000,-500.0
150000,-500.0
200000,-500.0
250000,-500.0
300000,-500.0
350000,-500.0
400000,-500.0
450000,-500.0
500000,-500.0
550000,-500.0
600000,-500.0
650000,-500.0
700000,-500.0
750000,-500.0
800000,-500.0
850000,-500.0
900000,-500.0
950000,-500.0
1000000,-500.0
1050000,-500.0
